livre.chapitre.verset,Bafia
LUK.8.1,"Ajɛ̀m ìnɛn, Yeesus à kɛ̀ɛ̀kɛ̀ɛ̀ghà lɛ rì ɓi bàn rì ɓi ɓìlɔ̀ŋ, di a làalamɓɛ̀n à kakàlì Syeesyee à Ɓɔlɛ à kìlɔ̀ŋ ki Bɛ̀ll. A ɓaghà ǹɗaŋ lɛ rì ɓɛ̀yilàg ɓii ǹtɛ̀ɗ rì ɓɛɓɛɛ̀, "
LUK.8.2,"rì ɓɛ̀yiɓ ɓɛdɛŋ ɓɛ à nàɓkà ɓìɓeɓtàg ɓi mɛghay ɓi ɓɔ, à ki wɔ̀ɔ̀zi ɓɔ tìroɓ tidɛŋ; ɓɛ̀yiɓ ɓɛǹ ɓɛ ɓaghà lɛ: Rì Marii Madelɛn ànɛ ɓìɓeɓtàg ɓi mɛghay ɓi kpagà ɓi nyoo taàɓɛ̀ɛ̀, "
LUK.8.3,"rì Zyaanɛ à gili Cuza ànɛ à ɓaghà m̀ɓèŋì-ìkum wu Eroodɛ, rì Soosana, rì ɓɛ̀yiɓ ɓɛdɛŋ tì lɛɛ̀gwey ɓɛ ɓɛ ghɛɛghɛ̀ɓsìghà ɓɔ rì ìkum waa."
LUK.8.4,Nni coo gwìy ì ɓum ì taŋzɛ̀ngà; ɓum ɓɛ pɛsàg yì bàn lɛ bàn lɛ ɓɛɛ yu Yeesus a nyoo; fɔɔnnɛ à tekà min ɓɔ dàɗkì ìnɛ: 
LUK.8.5,"Ŋwaàdɛŋ yɛ̀ɛ kɛ̀ngà kì mìsi boo ì ɓyom yìì nni yɛ̀ɛ à mìmìskà, boo ìdɛŋ ì kɛ̀n kì kpìi ɓi bee aɗyoo, ɓɛ̀ghaàgh-bee ɓɛ ɓɛɛ̀dàg yɔ̀, tììlì ti ki ɗi yɔ̀ bimiɗ. "
LUK.8.6,"Gàɓ ìdɛŋ ì kpì ɓi gɔ̀g; yɛ̀ɛ ì ròòghà, ì womdàg ɓisuulɛ zi i ɓaghà kìgbag. "
LUK.8.7,"Fɔɔnnɛ gàɓ ìmbog ì kɛ̀ngà kì kpìi ɓi nyìinyìm à ɓìkàrag, ɓi roòsɛ̀n nɗaŋ ri boo ìnɛ̀n ɓi laatàg yɔ̀. "
LUK.8.8,"Gàɓ ìmbog ì kpìghà ɓi syeesyee à zi, yɛ̀ɛ ì ròòghà, ì wumgì lɛ ǹɗyèm wufog, ɓìɗùn mɛ̀tin mɛtaǹ. Yɛ̀ɛ Yeesus à kpaaghà fɔlɔɔ, nni à kalìghà ɓɔ jɛ̀ɛ̀ aɗyòò lɛ: Ŋwaànɛ à rì rì mɛ̀reè, mɛ lɛ à wog, à wog."
LUK.8.9,Ɓɛ̀yilàg ɓe Yeesus ɓɛ tɔkà nyi kìɓan ki dàɗkì ìnɛn ì rèsii. 
LUK.8.10,"Nni Yeesus à ɓakà ɓɔ lɛ: Ɓi ɓɛg wìn, Bɛ̀ll à mɛ rèsi mini ɓìɓan ɓi ɓi kìlɔ̀ŋ kii, ɓi ɓi ɓaghà di ɓi kaka a rìnyam, wɔ̀lɛ ɓi ɓɛg ànɛ a ɓum ɓɛmbog, ɓìɓan ɓi ɓi ri ɓɔ yɛ̀ɛ dàɗkì lɛ di ɓɛɛ ɓa lɛ, ɓaa soo seesèè, ɓɛ̀ kɛɛ̀ ghɛn, ɓaa soo ki wowòg, ɓɛ̀ kɛɛ̀ yi."
LUK.8.11,Azi anɛ ɓi dàɗkì ìnɛn àrì lɛ: Boo ì ɓyom yɛ̀ɛ rì ɓi sìg à jɛ̀ɛ̀ ì Bɛ̀ll. 
LUK.8.12,"Ɓɛ̀roɓɛ ɓɛ ri ɓi tim̀ à bee, ɓɔ yɛɛ rilàg lɛ, i ɓaa wog jɛ̀ɛ̀ ì Bɛ̀ll, Satàn a yùy ɓɔ yɔ̀ ki pisii ɓi mɛ̀rem lɛ ɓɛɛ rɔɓ kɛ̀ ɓɛɛ̀ gherɛn, ɓɛ ki mɛ̀n cɛɓ. "
LUK.8.13,"Ɓɛ̀roɓɛ ɓɛ ri ɓi tìcɔg ɓɛ ri ɓumɓɛ ɓɛ ti i ɓɛ woogh jɛ̀ɛ̀ ì Bɛ̀ll, ɓɛ ghaɓ yɔ̀ rì kìnyàà kìɓan kifog, ɓɛ̀ kɛɛ̀ càɗ jɛ̀ɛ̀ ìnɛn lɛ yɛ̀ɛ ɓag gàŋ ɓi mɛ̀rem maa; i mɛ̀fèèghrɛn mɛ kpaŋi a lɔ̀ŋkaa, ɓɛ naŋ rìgherɛ̀n. "
LUK.8.14,"Boo ìnɛ ì kpìghà ɓi ɓìkàrag ì rèsii ɓɛ̀roɓɛ ɓɛ rilàg lɛ, i ɓɛ woogh jɛ̀ɛ̀ ì Bɛ̀ll, ɓyom ɓi lɛ, rì cɛɛ̀-ǹɗem ànɛ ɓi ɓìɓan ɓi zɛy rì zɛy, rì rìyɛ̀y ɗi zi, ɓi duŋzì rìgherɛ̀n ɗyaa, ɗi rɔɓ bee ri bee, ɗyɛ̀ kɛɛ̀ wum ɓidùn ɓi lɛ ɓɛ kɔs. "
LUK.8.15,"Boo ìnɛ ì kpìghà ɓi zi i m̀fɔmɛn yɛ̀ɛ ri fɛlɛ yɛ̀ɛ ɓɛ̀roɓɛ ɓɛ ti ɓɛ wokì jɛ̀ɛ̀ ì Bɛ̀ll syeesyee à rìwog, ri mɛ̀rem mɛ syeesyee mɛ mɛ ki rì mɛ̀tɛnɛn, ɓɛ ɓeŋ̀ yɔ̀, ɓɛ ki wum ɓiɗùn lɛ kìsììrì kaa."
LUK.8.16,"Ŋwaà yin lɛ à ròòsì lamɓà lɛ a sigtɛn nyi rì kìbɔkɔ̀, nsoò lɛ a rɛsi nyi a ɓyomɓilɔ̀ŋ ɓii zi; com ki à rì lɛ à kì ki ri lɛ, a saagh nyi ɓi com aɗyòò, lɛ i mum à ɗiŋii yì ɓi naa, à ghɛnɛ̀n. "
LUK.8.17,Kɛ̀ɛ̀ kìɓan kìdɛŋ ki a rìnyam ki ki ri ɓiì rɔ̀ɓi lɛ ki yilɛɛ ɓì; nsoò dwìɗ idɛŋ yàa rɔ̀ɓ ɓi kɛ̀ɛ̀ kì kpagii dan. 
LUK.8.18,"Ɓì konàg lɔŋ ri riwog ɗi ɓì ti ɓì wokì ɓìɓan ɓi Bɛ̀ll; ɓisuulɛ, ŋwaànɛ à rì rì com innɛ ɓɛ ri ɓiì fatii, wɔ̀lɛ roànɛ à rì kɛ̀ɛ̀ kɔ ɓɛ ɓatɛ̀n nsoò maa gàɓ ànɛ nyiì fèfeg lɛ à rì rì nyi."
LUK.8.19,"Jɛɛ rì ɓɛ̀geni ɓɛ Yeesus ɓɛ yughày lɛ ɓɛɛ ghɛǹ nyi wɔ̀lɛ, ɓɛ ɓaghà ɓì lɛ ɓɛ kpaŋ nyi jàŋbog lɛ gwìy ì ceeghà. "
LUK.8.20,"Fɔɔnnɛ ɓɛ kpaaghà nyi lɛ: Gaa rì ɓɛ̀goni ɓɛ ri fɛnii ɓi dan, ɓɛɛ̀ ki kɔ̀nkɔn lɛ ɓɛɛ̀ ghɛǹ wɔ̀. "
LUK.8.21,"Nni Yeesus à ɓàkà ɓɔ lɛ: Jɛɛ wɛ̀m rì ɓɛ̀geni ɓɛ̀m, ɓɛ ri ɓɛ̀roɓɛ ɓɛ ti ɓɛ wokì jɛ̀ɛ̀ ì Bɛ̀ll ɓɛ ki kì yɛ̀ɛ ì kpaa."
LUK.8.22,"Ŋwos adɛŋ, Yeesus à ɓɔkà ɓi kìkɔm rì ɓɛ̀yilàg ɓii, à kpaa ɓɔ lɛ: Ti syàana cɛcɛɗ ki riɓày. Fɔɔnnɛ ɓɛ pɛsɛ̀ngà lɛ ɓɛɛ syaà. "
LUK.8.23,"Yɛ̀ɛ ɓɛ kɛnkɛni ɓi kìkɔm, fìlo fi teɗ Yeesus; nni coo bɛ̀ɓ ì tumɛ̀ngà rìfɛɓsì ɓi rìɓày lɛɛ̀gwey, lèg ànɛ lɛ kìkɔm ki ɓaghà lɛ ki ɓim, ɓɔɔ ki cùù. "
LUK.8.24,"Nni ɓɛ̀yilàg ɓɛ tyoŋdɛ̀ngà Yeesus a nyoo, ɓɛ tum nyi rìghèmzì di ɓɛɛ̀ kpaakpaa lɛ: Ǹɗèsàg, ǹɗèsàg, ti cuu yɛɛ lɛ̀. Nni à ghèmbɛ̀ngà, à fwààdɛ̀n lɛ rì bɛ̀ɓ, rì ɓìkus ɓi riɓày, ɓyom ɓìn ɓi maarɛ̀n lɛ tɛ̀tɛ̀rɛ̀ɛ̀, jàŋ i sugtì lɛ fyòoog. "
LUK.8.25,"Nni Yeesus à tɔkà ɓɛ̀yilàg ɓii lɛ: Righerɛ̀n ɗin ɗyɛɛ̀ mbe? Yɛ̀ɛ ìris wu ɓangà ɓɔ, nni ɓɛ kuuràkà, ɓɛ ki tɔɔtɔɔ̀ghrɛ̀n ɓɔ rì ɓɔ lɛ: Rìkuu ɗi mum aɗi ɗyɛɛ ri lɛ, ɗi ɗi tɔkì bɛ̀ɓ, rì mɛ̀nig com ki ɓyɛɛ ki ɓyɔɔ ki kì nyi mɛ̀wog?"
LUK.8.26,"Nni ɓɛ kpagà ɓi kìlɔ̀ŋ ki ɓumɓɛ a Geraza, ki ki ɓaghày lɛ kɔ cɛcɛɗ, Galile cɛcɛɗ. "
LUK.8.27,"Yɛ̀ɛ Yeesus à sɛngày kìkɔm, nni ŋwaàdɛŋ ànɛ à ɓaghà rì kìɓeɓtàg ki nghay ɓi bàn ìnɛn, à yughà kì tuusɛɛ rì nyi. Ki ɓaghà di kaa finɛn yɛ̀ɛ ŋwaànɛ̀n à rɔ̀ɓkà kìtòn zɛy lɛ kɔɔ̀kɔɔ̀, kɛ̀ɛ laati ɓi naa, à lalày lɔŋ ɓi dɛm i zɔ̀ŋ. "
LUK.8.28,"Yɛ̀ɛ ŋwaànɛ̀n à ghɛngà Yeesus, à kpì nyi a mɛ̀kòò, à syan jɛ̀ɛ̀ aɗyòò lɛ: Yeesus, Man à Bɛ̀ll ànɛ à teŋmɛɛ kɛ̀ɛ̀ vèg, ki ri wɔ̀ la ri mɛ̀? M̀ɓɔ̀ŋzaagh wɔ̀, kɔɔ yeesi ɓaà mɛ. "
LUK.8.29,"À kpaaghà fɔlɔɔ ɓisuulɛ, Yeesus à kàŋkàŋgà kìɓeɓtàg ki nghay lɛ, kɛɛ kpaŋ ɓi ŋwaànɛ̀n. Kìɓeɓtàg ki ǹghay kìn ki yeèyèèsìghà ŋwàanɛ̀n ɓyààmɛ̀n lɛɛ̀gwey; ɓi ɗi lɛ ɓɛɛ ɓɛŋ̀ nyi kɛ̀ɛ dèŋdeŋ, ɓɛ ǹkàgàg nyi ɓɛn ɗì mɛ̀sɛ̀ŋi mɛ bɔŋ lɛ, rì ɓyàg rì mɛ̀kòò, kìɓan kifog, àa nti à pwagì bɛn yiǹ, kìɓeɓtàg ki nghay kìn ki tini nyi lɛ a kɛǹ kì dèŋdeŋi ɓi mɛ̀reɓ. "
LUK.8.30,"Nni Yeesus à tɔkà nyi lɛ: Ù rì ɗii lɛ ghɛn? Ŋwaànɛ̀n à bàg nyi lɛ: Ǹɗì ɗii lɛ: Ɓìtuu, ɓisuulɛ ɓìɓeɓtàg ɓi mɛghay ɓi ɓaghà nyi bi nyoo ɓìtuu lɛ ɓìtuu. "
LUK.8.31,"Fɔɔnnɛ ɓìɓeɓtàg ɓi mɛghay ɓìn ɓi ɓɔɔ̀ɓɔ̀ŋzìghà Yeesus lɛ, kɛ̀ɛ rom ɓyɔ lɛ ɓyɛ̀ kɛǹ ɓi rìɓee ɗi ɓiɓeɓtàg ɓi mɛghày. "
LUK.8.32,"Coo kituu ki jèè ki ɓaghà wɔɔ jàŋbog, ki ɗiɗi ɓyaaɓi ɓi dòn aɗyòò. Fɔɔnnɛ ɓìɓeɓtàg ɓi mɛghay ɓi ɓɔŋzàkà Yeesus lɛ, a caɗ ɓyɔ, ɓyɛɛ kɛǹ kì ɗiŋii ɓi kìtuu ki jèè kiǹ, nni Yeesus à gherɛ̀ngà. "
LUK.8.33,"Ɓìɓeɓtàg ɓi mɛghay ɓi kpaŋ min ɓi ŋwaànɛ̀n, ɓi ɗiŋì ɓi kìtuu ki jèè. Fɔɔnnɛ jèè yi kɛɛ̀ghrɛ̀ngày ɓi dòn aɗyòò, yi suùrɛ̀n ɓi rìɓày, yi cuu mɛnig. "
LUK.8.34,"Yɛ̀ɛ ɓɛ̀ɓèŋì-jèè ɓɛ ghɛngà kìɓan kiǹ, nni ɓɛ ghɛŋìghà, ɓɛ kɛǹ kì sààtii ɓɔlɛ ànɛ̀n ɓi bàn, rì ɓi jɛ̀m i ɓilɔ̀ŋ. "
LUK.8.35,"Fɔɔnnɛ ɓum ɓɛ pɛsàkày lɛ ɓɛ yuù kìghɛɛ̀ kìɓan ki ki kilɛ̀ngà kiǹ; ɓɛ tanɛ̀ngà ŋwaànɛ ɓìɓeɓtàg ɓi mɛghay ɓi pɛsɛ̀ngà ɓi nyoo ànɛ̀n di à kɔ̀kɔrii Yeesus a mɛ̀kòò, nyi rì ɓìlàà ɓi nyoo, à ki ɓa ɓi nyimiɗ, nni ɓɛ risìghà. "
LUK.8.36,"Ɓumɓɛ ɓɛ ghɛngà kìɓan kiǹ kìcèm, ɓɛ kpaaghà ɓɛ̀roɓɛ ɓɛ yuyùghày ɓɛǹ, yɛ̀ɛ Yeesus à wɔ̀ɔ̀zìghà ŋwaànɛ à ɓaghà rì ɓìɓeɓtàg ɓi mɛghay. "
LUK.8.37,"Nni ɓumɓɛ ɓi kìlɔ̀ŋ ki lɛ Geraza ɓɛ kpaaghà Yeesus lɛ a pɛsɛn ɓi kìlɔ̀ŋ kaa, a ghaagh fìràɓ, ɓisuulɛ ìris wu ɓangà ɓɔ lɛɛ̀gwey. Nni Yeesus à ɓɔkà ɓi kìkɔm, à sugtì a Galile. "
LUK.8.38,"Fɔɔnnɛ ŋwaànɛ ɓìɓeɓtàg ɓi mɛghay ɓi kpagà ɓi nyoo ànɛ̀n à ɓɔ̀ɔ̀ɓɔ̀ŋzàkà Yeesus lɛ, nyii nɔɔ̀ti ànɛ̀n, wɔ̀lɛ Yeesus à ɓèèdɛ̀ng, à kpaa ŋwaànɛ̀n lɛ: "
LUK.8.39,"Sugha a mɛɛ mɔɔ, u kpaa ɓum ɓɔɔ com ki Bɛ̀ll àa kìi wɔ̀; fɔɔnnɛ ŋwaànɛ̀n à sukà min, à lààlàmɓɛ̀n com ki Yeesus à kìghà nyi bàn bimiɗ."
LUK.8.40,"Yɛ̀ɛ Yeesus à sukày rìkɛ̀ɛ̀ ɗi à ɓaghày cɛcɛɗ ki riɓày, nni gwìy ì ɓum ì ghàɓkà nyi, ɓisuulɛ ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm ɓɛ ɓoŋɓòŋgà nyi. "
LUK.8.41,"Fɔɔnnɛ ŋwaàdɛŋ ɗii lɛ Zyayirus, ànɛ à ɓaghà ǹlàmì ànɛ ɓi naà-bɔ̀ŋzɛ̀n, à yughày Yeesus a nyoo, à kpì nyi a mɛ̀kòò, à ɓɔ̀ŋzì nyi lɛ a yu a mɛɛ mii, "
LUK.8.42,"ɓisuulɛ, à ɓaghà lɔŋ maa man bog, àncèm giɓ, di à ti bèg ǹtɛ̀ɗ rì yiɓɛɛ̀; nni man ancèm à kɔ̀ɔ̀kɔ̀ɔ̀sìghà. Yɛ̀ɛ Yeesus à kɛ̀nkɛ̀ngà wɔɔ, gwìy ì sììsììrìghà nyi lɛɛ̀gwey."
LUK.8.43,"Nni giɓ adɛŋ à ɓaghà wɔɔ, bwaɓ yi kpaŋkpàŋ nyi, di à ti ɓi fìroɓ fìn bèg ǹtɛ̀ɗ rì yiɓɛɛ̀; à ɓaghà di à mɛ yogsi ɓɔɔ ɓyom ɓii ɓɛ̀cèm a ɓɛ̀ɗɔgtà, nsoò kìbog ki ɓi ɓɔ, ki wɔɔ̀zìghà ɓì nyi. "
LUK.8.44,"Fɔɔnnɛ giɓ anɛ̀n à cègày Yeesus ajɛ̀m, à kòm rìkeɓ ɗii ɗi kilàà, bwaɓ yi yi kpaŋkpàŋgà nyi yi ghas kì renɛɛ lɔŋ wɔɔ foo. "
LUK.8.45,"Nni Yeesus à tɔkà lɛ: Ghɛn yɛɛ komi mɛ̀ lɔɔ? Ɓum ɓɛ̀cèm ɓɛ ɓaghà ɓɛ ti ɓiì rooroòzɛ̀n, nni Pyɛɛri à ɓakà nyi lɛ: Ǹɗèsàg, ɓum ɓɛɛ ceŋzɛɛ wɔ̀ lɛ, ɓɛ ki sìisiìrì wɔ̀. "
LUK.8.46,"Wɔ̀lɛ Yeesus à pɛ̀ɛ̀zì nyi lɛ: Mum à kòmi mɛ̀, ɓisuulɛ, ǹwoogh yɛ̀ɛ ìtèɗ wudɛŋ wu kpaŋiì mɛ̀ ɓi nyòò. "
LUK.8.47,"Yɛ̀ɛ giɓ anɛ̀n à ghɛngà lɛ, kìɓan ki àa kìi ki yiìdi a rìnyam, nni à yùghà kì kpìi Yeesus a mɛ̀kòò di a nìighniŋdɛ̀n, à kpaa nyi ɓi mis mɛ ɓum ɓɛ̀cèm ɓisuucɛ nnɛ àa kòmi nyi, rì yɛ̀ɛ àa ghàsi kì wɔ̀ni lɔŋ yɛ̀ɛ àa kòmi nyi. "
LUK.8.48,"Fɔɔnnɛ Yeesus à kpaaghà min nyi lɛ: Gɔ̀n yɛ̀m! rìgherɛ̀n ɗyɔɔ ɗi ghɛɓsii wɔ̀, kɛ̀na lɛ fyòoog!"
LUK.8.49,"Yeesus à kaka à kpaakpàà giɓ anɛ̀n fɔlɔɔ, nni mum à pɛ̀sɛ̀ngày a mɛɛ mɛ nlàmì ànɛ ɓi naà-bɔ̀ŋzɛn, à yù kì kpaa lɛ: Zyayirus, gɔ̀n yɔ̀ɔ̀ i ti kìloŋ, kɔ̀ɔ yeesi ti ǹɗèsàg zɛy. "
LUK.8.50,"Kìɓan kifog, Yeesus à wokà kìɓan ki ŋwaànɛ̀n à kpaaghà, fɔɔnnɛ à kpaaghà Zyayirus lɛ: Kɔ̀ɔ risi! Lɔŋ ǹtyweeyi wɛɛ̀wu ɓaya rì wɔ, di gɔ̀n yɔ̀ɔ̀ yɛ̀ɛ ɓa rì cɛɓ. "
LUK.8.51,"Yɛ̀ɛ à kpagà a mɛɛ mɛ ŋwaànɛ̀n à gherɛ̀ngà ɓì lɛ, ɓum ɓɛɛ ɗiŋi ɓi naa ǹɗaŋ ri nyi, i ki cee ɓi lɛ, rì Pyɛɛri rì Zyaŋ rì Zyag, rì ɓɛ̀yalì man ànɛ̀n, ɓɛɛ̀ɓɛ à càɗkà lɛ ɓɛɛ ɗiŋì. "
LUK.8.52,"Ɓum ɓɛ̀cèm ɓɛ rɔŋɗɔ̀ŋgà ɓìkiŋ di ɓɛɛ̀ sàasarɛ̀n rì ǹɗemi-kɛŋɛn ɓisuu man ànɛ̀n. Nni Yeesus à kpaaghà min ɓɔ lɛ: Kɛ̀ ɓi rènɗen, a wii ɓi, à rì ɓi fìlo. "
LUK.8.53,"Ɓumɓɛ̀n ɓɛ fengàkà nyi, lɛ ɓɛ yighà saaɗ lɛ mutyàà rì kìloŋ. "
LUK.8.54,"Kìɓan kifog Yeesus à ɓangà man ànɛ̀n ɓi càg, à kpaa jɛ̀ɛ̀ aɗyòò lɛ: Mutyàànɛ pɛ̀sɛn aɗyòò. "
LUK.8.55,"Nghay wu ŋwɔɓti wu sugtìì, à ghàs kì pɛ̀sɛɛ aɗyòò, Yeesus à tɔg min lɛ ɓɛɛ fa nyi ɓìɗilàg. "
LUK.8.56,"Ɓɛ̀yalì man ànɛ̀n ɓɛ kuuràkà lɛɛ̀gwey, wɔ̀lɛ Yeesus à siitàg ɓɔ lɛ: Ɓɛ̀ kɛɛ̀ kpaa mum kìɓan ki ki kilɛ̀ngà kiǹ."
LUK.9.1,"Nni Yeesus à taŋzɛ̀ngà ɓɛ̀yilàg ɓii ǹtɛ̀ɗ rì ɓɛɓɛɛ̀, à fa ɓɔ itèɗ wu nàɓɛn ɓiɓeɓtàg ɓi mɛghay mɛ̀kuu mɛ̀cèm, rì wulɛ ɓɛɛ wɔɔ̀wɔ̀ɔ̀zì ɓɛ̀roroɓ. "
LUK.9.2,"Fɔɔnnɛ à romgà ɓɔ lɛ, ɓɛɛ kɛǹ ki làalam̀ɓɛ̀n Syeesyee à Ɓɔlɛ à kìlɔ̀ŋ ki Bɛ̀ll ɓɛ ki wɔ̀ɔwɔɔ̀zì ɓɛ̀roroɓ. "
LUK.9.3,"Nni à kpaaghà ɓɔ lɛ: Kɛ̀ ɓi ɓanɛn com yɛ̀ɛ ɓi kɛ̀nkɛ̀n, kɛ̀ ɓi teɗ nsoò kìgeŋ, nsoò ɓàm, nsoò com kiɗiyɛn, nsoò mɔ̀ɔ̀ni, nsoò ɓìlàà ɓiɓɛɛ̀. "
LUK.9.4,"Naa bimiɗ ìnɛ ɓɛ ghaɓi mìni wɔɔ, kɔ̀riina ɓi naa ìnɛ̀n, à kpaŋ yɛ̀ɛ ɓi rì wɔɔ ɓiì pɛ̀sɛɛ lɛ ɓi ghaàgh. "
LUK.9.5,"Jàŋ bimiɗ ìnɛ ɓɛ beni mìni kì ghàɓi, kùrina kùrùɓu ànɛ mìni ɓi mɛ̀kòò di ɓì ti ɓiì pɛ̀sɛɛ ɓi bàn ìncèm, rìkì ɗiǹ ɗyɛ resi zɛ̀ɗ yaà. "
LUK.9.6,"Fɔɔnnɛ ɓɛ̀yilàg ɓɛǹ ɓɛ kɛngà, ɓɛ rereni ɓìlɔ̀ŋ di ɓɛɛ̀ kakali ɓum Syeesyee à Ɓɔlɛ, ɓɛ wɔɔ̀wɔ̀ɔ̀zì ɓum jàŋbimiɗ."
LUK.9.7,"Yɛ̀ɛ Eroodɛ à wokà gɛ ɓìɓan bimiɗ ànɛ Yeesus à kìkìghà ànɛn, ɗyomzɛ̀n ɗi ɗim nyi, ɓisuulɛ ɓum ɓɛdɛŋ ɓɛ kpaakpààghà lɛ: Zyaŋ ànɛ̀n yɛɛ ghem̀ɓɛɛ yì a nyɔ̀ɛ̀y. "
LUK.9.8,"Ɓum ɓɛmbog lɛ Eli ànɛn yɛ̀ɛ resɛɛ tì; ɓɛdɛŋ tì lɛ, kìbog ki ɓi ɓɛ̀kpaŋzì-ɓìɓan ɓɛ abɛ̀y kɛɛ ghemɓɛɛ yì a nyɔ̀ɛ̀y. "
LUK.9.9,"Fɔɔnnɛ Eroodɛ à tɔɔ̀ghtɔ̀ɔ̀ghrɛ̀ngà rì ǹɗem lɛ: Mɛ̀ɛmiɗ yɛɛ kpaaghà lɛ, ɓɛɛ ren ǹto wu Zyaŋ; nni roànɛ rìkem ɗyɛɛ̀ pàpas mɛ ànɛ, nyi ri ɓà ghɛn? Fɔɔnnɛ à kaakààghà bee inɛ lɛ a ghɛǹ Yeesus."
LUK.9.10,"Nni ɓɛ̀yilàg ɓɛ Yeesus à romgà ɓɛ sugtìghày, ɓɛ kpaa nyi ɓìɓan ɓìcèm ɓi ɓɛ kighày, fɔɔnnɛ à syògà ɓɔ lɛ ɓɛɛ kɛǹ kìpàs ɓi bàn ìdɛŋ ɗii lɛ Bɛdsayida. "
LUK.9.11,"Yɛ̀ɛ ɓìtuu ɓi ɓum ɓi wokà jàŋ inɛ à ɓaghà, nni ɓi nɔɔtàkà nyi wɔɔ, Yeesus à ghàɓ ɓɔ lɛ syeesyee, à kpaakpaa ɓɔ ɓɔlɛ̀ à kìlɔ̀ŋ ki Bɛ̀ll, à ki wɔ̀ɔwɔɔ̀zì ɓumɓɛ ɓɛ ɓaghà rì rìkɛŋ ɓi nyòò."
LUK.9.12,"Di ŋwos a ti ɓiì kɛ̀nkɛni, nni ɓɛ̀yilàg ɓii ǹtɛ̀ɗ rì ɓɛɓɛɛ̀ ɓɛ tyɛɛ̀tɛ̀ngày, ɓɛ kpaa nyi lɛ: Kali gwìy ì ɓum ìnɛ lɛ, yɛ̀ɛ kɛǹ ɓi ɓìlɔ̀ŋ rì ɓi jɛ̀m yi ɓilɔ̀ŋ ɓi ɓi ri fɛ jàŋbog, ɓɛɛ kaà fìlo, rì com ki ɓɛ rì lɛ ɓɛ ɗi, ɓisuulɛ jàŋ inɛ tì rì ìnɛ ì rì kɛ̀ɛ̀ com. "
LUK.9.13,"Yeesus à ɓàg ɓɔ lɛ: Mìniìɓɔmiɗ, faana ɓɔ ɓìɗilàg; wɔ̀lɛ ɓɛ̀roɓɛǹ ɓɛ kpaa nyi lɛ: Tì rì lɔŋ fɛ lɛ bìrɛs yitaǹ, rì ɓìzɛn ɓìɓɛɛ̀; tì rì lɛ tì lam ɓumɓɛ ɓɛ̀cèm di tì ɓa tii yì nya kìlaàgh ɓiɗilàg ɓidɛŋ ɓisu wàà. "
LUK.9.14,Ɓumɓɛ̀n ɓɛ ɓaghà nunùg ɓum ɓɛ̀tɔɔsìm ɓɛtaǹ. Yeesus à kpaaghà ɓɛ̀yilàg ɓii lɛ: Kɔ̀ɔ̀siina ɓɔ ɓì gwìy ɓi gwìy; gwìy bog ɓum mɛ̀tin mɛɓɛɛ̀ rì ǹtɛ̀ɗ. 
LUK.9.15,"Nni ɓɛ̀yilàg ɓɛ kìghà lɔŋ yɛ̀ɛ Yeesus à kpaaghà, ɓɛ kɔɔ̀sì ɓumɓɛ̀n ɓɛ̀cèm ɓi zi. "
LUK.9.16,"Fɔɔnnɛ Yeesus à tekà bìrɛs yi kitaǹ yiǹ, rì ɓìzɛn ɓi kiɓɛ̀ɛ̀, à ɓegsì mis aɗyòò, à fa Bɛ̀ll ɓìtògsɛ̀n, à ɓɛkì bìrɛs, à syòngì ɓìzɛn, à fa min ɓyom ɓìn ɓìcèm rì ɓɛ̀yilàg ɓii, lɛ ɓɛɛ kaɓsi gwìy ì ɓum ìnɛ̀n. "
LUK.9.17,"Ɓum ɓɛ̀cèm ɓɛ ɗìghà, ɓɛ wuràg ɓɛ ki taŋzɛn ɓìɓɛghà ɓi ɓi rɔ̀ɓtàkà ɓi ron ɓìkàɗ ǹtɛ̀ɗ rì ɓiɓɛɛ̀."
LUK.9.18,"Ŋwos adɛŋ, di Yeesus a kìki bɔ̀ŋzɛ̀n kìpàs nɗaŋ ri ɓɛ̀yilàg ɓii nni à tɔkà ɓɔ lɛ: Gɛ ɓìtuu ɓi ɓum ànɛ a fèki ɓaà lɛ mɛ̀ ǹɗì ghɛn? "
LUK.9.19,"Fɔɔnnɛ ɓɛ̀yilàg ɓɛ ɓakà nyi lɛ: Ɓum ɓɛdɛŋ ɓɛɛ kpaaghi lɛ, ù rì Zyaŋ Bàɓtis, ɓɛmbog lɛ, wɔ̀ yɛɛ ri Eli, ɓɛmbog tì lɛ, ù rì kìbog ki ɓi ɓɛ̀kpaŋzì-ɓiɓan ɓɛ abɛ̀y, ki ki ghemɓɛɛ yì a nyɔ̀ɛ̀y. "
LUK.9.20,Nni à tɔgtìghà ɓɔ lɛ: Mìniìɓɔmiɗ ɓi kpaaghi lɛ mɛ̀ ǹɗì ghɛn? Fɔɔnnɛ Pyɛɛri à ɓàkà nyi lɛ: Ù rì Kiris ànɛ Bɛ̀ll à romiì. 
LUK.9.21,"Yeesus à siitɛ̀n ɓɔ, à sììràg ɓɔ kì kpaà lɛ, ɓɛ̀ kɛɛ̀ kpaa ɓum lɛ nyii ri Kiris."
