livre.chapitre.verset,Bafia
ROM.15.26,Ɓisuulɛ ɓɛ̀gherɛ̀n ɓɛ a Masedwan rì ɓɛ̀roɓɛ a Akayi ɓɛ nghɛɛ kìrɔɔ lɛ ɓɛɛ syɔɔ̀ mɔ̀ɔ̀mi ɓisuu ɓumɓɛ ɓɛ ri nyìinyìg ɓi nyìinyìm à ɓɛ̀gherɛ̀n ɓɛ a Yorisalɛm. 
ROM.15.27,"Lɛ ɓɔmiɗ ɓɔ yɛɛ reǹgà kìɓan kiǹ, ki ki ghɛ̀ɛ̀sɛn fɔlɔɔ lɛ, i ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n ɓɛ ti rì gàɓ ɓi ɓìrɔɔ ɓi ɓi nghay ɓi ɓi ɓaghà ɓisuu Ɓɛ̀yudɛ̀n, ɓɛ ghɛɛ̀sɛɛ girig ɓɔ kì ghɛɓsii cààmɛ̀n ki ɓɛ ri rì mɛ̀tɔɓ mɛ kisoghà. "
ROM.15.28,"Ǹɗi ɓa lɛ, i màa kì kiɓan kiǹ, ǹfa ɓɔ com ki ki ri kpaŋ ɓi syɔ̀ɔ̀ ànɛn, fɔɔnnɛ ǹɗì min ɓiì kɛ̀ɛ a Kpanya, ǹki fyee yi a lɔ̀ŋkin ɓi rìkɛ̀nkɛ̀n. "
ROM.15.29,"Ǹ-yii lɛ, yɛ̀ɛ ǹɗi yù a lɔ̀ŋkin, ǹɗi yuiy rì ɓɛ̀mààgh ɓɛ̀cèm ɓɛ yɛ̀ɛ Kiris."
ROM.15.30,"Ɓɔɔsoŋ̀, mɛ̀ ǹtɔɔgh mìni ɓisuu Kan wìs Yeesus Kiris, rì ɓisuu nkɔ̀nɛ̀n ànɛ Kìtɛntɛ̀ɛ̀n ki Nghay ki ti ki falàg lɛ, ɓi lem̀ mɛ̀ ɓyàg ɓi zàà ìnɛ ǹɗì miì, rì bɔ̀ŋzɛ̀n yi ɓì rì ɓiì ɓɔ̀ɔɓɔŋ̀zì Bɛ̀ll ɓisu wɛ̀m. "
ROM.15.31,"Di fɔɔnnɛ nghɛɓ ɓumɓɛ ɓɛ yin ɓɛ kìristɛn a Zyude, rì tì lɛ ɓɛ̀gherɛ̀n ɓɛɛ ghaɓ gɛɓsɛ̀n ìnɛ ǹɗì ɓiì kɛ̀ɛ ri yɔ̀ a Yorisalɛm rì kìnyàà. "
ROM.15.32,"Fɔlɔɔ nnɛ ǹɗì ɓiì kpaŋì a lɔ̀ŋkin ɗi kìnyàà di Bɛ̀ll à kɔ̀ni, ǹki fɔɔsɛn a lɔ̀ŋkin lèg àdɛŋ. "
ROM.15.33,Bɛ̀ll à fyòoog a ɓa rì mìni ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm. Ààmɛ̀n.
ROM.16.1,"Geni wìs a giɓ anɛ lɛ Feɓe innɛ ǹɗeɓsɛɛ yì mìni lɔɔ, à rì dyàkɔ̀nɛs ànɛ ɓi kìseŋi ki Kiris ki a Saŋkire. "
ROM.16.2,"Ghàɓina nyi ɓi ɗii ɗi Kan lèg ànɛ yɛ̀ɛ ɓɛ̀gherɛ̀n ɓɛ ghɛɛ̀sɛɛ kì kìlaagh, ɓì ki ghɛɛghɛɓsì nyi ɓi ɓìɓan ɓìcèm ɓi à rì lɛ à ɓa rì zày ìnɛ lɛ ɓi ghɛɓsi nyi miì, ɓisuulɛ, nyimiɗ a mɛ ghɛɓsi ɓum lɛɛ̀gwey, nsoò mɛ̀ɛmiɗ anɛ."
ROM.16.3,Ɓì tɔkì mɛ̀ Piriska ɓɛɛ̀ Akilas ɓɛ ɓɛ ri ɓɛ̀reŋkàŋ ɓɛm ɓɛ ɓi kìsay ki Yeesus Kiris. 
ROM.16.4,"Ɓɔ yɛɛ mɛɛ̀ ɓɔ̀ɓkà ǹto ɓi rìrùnɛ̀n ɗi cɛɓ kɛ̀m; àa mɛ̀ cɛ̀ncɛm̀ yɛɛ̀ foŋfoŋ kirɔɔ ki ɓɛ kighà mɛ̀ kiǹ, ɓìseŋi ɓi Kiris ɓìcèm ɓi a ɓumɓɛ ɓɛ yin Ɓɛ̀yudɛ̀n ɓyɛɛ̀ kìki girig fɔlɔɔ. "
ROM.16.5,"Ɓì tɔkì girig kìseŋi ki Kiris ki ki ti ki taŋzàg ɓi naa yàà, ɓì tɔkì mɛ̀ Epayinɛt, mum wɛm̀ à ǹɗem, ànɛ à ɓaghà ǹtonto à mum ànɛ a gherɛn Kiris ɓi kìlànà ki zi ki a Azii. "
ROM.16.6,Ɓì tɔkì Marii ànɛ à tekàkà mɛ̀tɔɓ lɛɛ̀gwey ɓisu win. 
ROM.16.7,"Ɓì tɔkì mɛ̀ Andironikus ɓɛɛ̀ Zyuniyas ɓɛ ɓɛ ri ɓɔɔseŋi ɓɛ̀m ɓɛ ripwìɗ ɓɛ ti ɓaghà rì ɓɔ ɓi naà-zày. Ɓumɓɛ̀n ɓɛ ri ɓumɓɛ ɓɛ̀kɛ̀nì-fìtom ɓɛ Yeesus ɓɛ kuuraagh yɛ̀ɛ mɛ̀nɔ̀ɓɔ̀, ɓɔɔ ki lokà gì kì gherɛɛ Kiris ɗì mɛ̀."
ROM.16.8,Ɓì tɔkì mɛ̀ Ampilyatus ànɛ à rì mum̀ wɛm̀ à ǹɗem ɓi rìɓa ɗi tì rì ɓi Kan ɓi ɗùm. 
ROM.16.9,"Ɓì tɔkì mɛ̀ Uriɓɛŋ reŋkaŋ̀ wìs anɛ ɓi kìsay ki Kiris, rì Sitakis à mum wɛm̀ à ǹɗem. "
ROM.16.10,"Ɓì tɔkì mɛ̀ Apelɛs, ànɛ à mɛ fa ɓirèmzɛnà ɓi ɓi rìgherɛ̀n ɗi à gherɛɛ Kiris; ɓì tɔkì naa ì ɓum ì Aristobul. "
ROM.16.11,"Ɓì tɔkì mɛ̀ Erodiyɔŋ à maaseŋi wɛ̀m; ɓì tɔkì ɓumɓɛ ɓi naa ì ɓum ì Narisis, ɓɛ ɓɛ gherɛɛ Kan. "
ROM.16.12,"Ɓì tɔkì mɛ̀ Tirifɛn ɓɛɛ̀ Tirifos ɓɛ ɓɛɛ̀ kìki Kan kìsay; ɓì tɔkì girig Pɛrisiidɛ à geni wɛ̀m à giɓ anɛ à ri mɛ̀ ɓi nɗem, nnyɛɛ mɛ say lɛɛ̀gwey ɓisuu Kan. "
ROM.16.13,"Ɓì tɔkì mɛ̀ Rufus ànɛ à rì ŋwaànɛ Kan à ɓɔ̀ngà, rì jɛɛ wìì anɛ à rì girig jɛɛ wɛ̀m. "
ROM.16.14,"Ɓì tɔkì lɛ rì Asɛŋkirit, rì Filegɔŋ, rì Ɛrimɛs, rì Patiroɓas, rì Ɛrimɛs rì ɓɔɔseŋi ɓɛ̀m ɓɛmbog ɓɛ ɓi rìgherɛ̀n ɓɛ ɓɛ ri ǹɗaŋ ri ɓɔ. "
ROM.16.15,"Ɓì tɔkì Filoloogɛ, rì Zyuli, rì Neree ɓɛɛ̀ geni à giɓ, rì Olɛmpas, rì ɓɛ̀gherɛ̀n ɓɛ̀cèm ɓɛ ɓɛ ri ǹɗaŋ ri ɓɔ."
ROM.16.16,"Tòotògsɛɛna mìni rì mìni, di ɓi lɔ̀ɔlɔ̀rɛ̀n ɓi nkɔ̀nɛ̀n à rìgeni. Ɓìseŋi ɓìcèm ɓi ɓi Kiris ɓi tɔkii yì mìni."
ROM.16.17,"Ɓɔɔsoŋ̀, ǹkalii mìni lɛ, ɓi konag rì ɓumɓɛ ɓɛɛ̀ syòŋsyoŋ yi gasɛ̀n, ɓɛ ki kɛ̀ɛkɛɓtì ɓɛ̀gherɛ̀n tìɓàg, rìkì ɗiǹ ɗyɛɛ̀ yooyogsì rìrèsàg ɗi ɓì tekà. Kɛ̀ ɓi ɓasɛn ɗi mɛ̀kuu mɛ ɓum mɛ̀n. "
ROM.16.18,"Ɓisuulɛ àa kìsay ki Kiris ànɛ à rì Kan wìs kɛɛ̀ki ɓɛɛ̀ kìkì, ɓɛɛ̀ sasay lɔŋ ɓisuu mùm maa, fɔɔnnɛ ɓɛ ti ɓɛ yegsàg ɓumɓɛ mɛ̀rem maa mɛ ka yin ɗi ɗyomzɛ̀n ɓi kìɓan ki kiɓe, rì ɓìsyeesyee ɓi jɛ̀ɛ̀, rì fìɗyɛɓi. "
ROM.16.19,"Ɓi san ànɛ a lɔ̀ŋkin, ɓum ɓɛ̀cèm ɓɛ yii mɛ̀wog mɛ ɓì rì rì mɔ ɓi ɓɛg ànɛ yɛ̀ɛ Kan, ǹɗem wɛ̀m wɛɛ̀ pupuɓ ri mìni, fɔɔnnɛ kɛɛ̀ kɔ̀nkɔn mɛ lɛ ɓi ɓa rì ɗyomzɛ̀n ɓi rìkì ɗi kirɔɔ, ɓì ki ɓa ɓɛtɛnɛn ɓi rìlɛg ɗi kiɓe. "
ROM.16.20,"Cààmɛ̀n lɛsàg, Bɛ̀ll ànɛ à ti à falàg fyòoog, à rì ɓiì turii Satàn a mɛ̀kòò min zi. Geesɛ̀n ì Kan wìs Yeesus yɛ̀ɛ ɓa rì mìni."
ROM.16.21,"Timote ànɛ ti kìki kisay ri nyi nɗaŋ à tògsaghiì mìni, nsoò Lusyus rì Jazɔŋ rì Sosipatɛr ɓɛ ɓɔɔseŋi ɓɛ̀m."
ROM.16.22,"Mɛ̀ Tɛrityus, ànɛ ǹkàni kaàtà ànɛ ɓi Kan ɓi ɗùm ǹtogsii mìni."
ROM.16.23,"Gayus ànɛ ǹkɔ̀kɔrii a mɛɛ mii, ànɛ kìseŋi kìcèm ki ti ki taŋzàg a mɛɛ mii a tògsii mìni; Erast ànɛ à rì baŋ-masà ànɛ ɓi bàn, rì geni wìs anɛ ɓi rìgherɛ̀n ànɛ lɛ Karitus, ɓɛ togsii mìni."
ROM.16.24,Geesɛ̀n ì Kan wìs Yeesus Kiris yɛ̀ɛ ɓa rì mìni ɓɛ̀sɛ̀ɛ̀ ɓɛ̀cèm. Ààmɛ̀n.
ROM.16.25,"Roànɛ à rì rì ìtèɗ wulɛ à sììrag mìni lɔŋ yɛ̀ɛ Syeesyee à Ɓɔlɛ ànɛ mɛ̀ɛ nghaaghagsì di nlàalamɓɛ̀n Yeesus Kiris à rì, rì lèg ànɛ yɛ̀ɛ tì tekà fèg à Bɛ̀ll ànɛ à ɓaghà ǹnyamɛn fiɗyàɓ fikɔ̀ɔ̀, "
ROM.16.26,"kìɓan kifog nnyɛɛ mɛ rèsɛn ɓigomìnɛ ɓi ɓìɓan ɓi ɓɛ̀kpaŋzì-ɓìɓan ɓɛ kangà, lɔŋ yɛ̀ɛ Bɛ̀ll à fìɗyàɓ fikɔ̀ɔ̀ a tɔkà lɛ kɛɛ kilɛ̀n, fèg ànɛ̀n innɛ ɓɛ mɛ rèsi ɓilɔ̀ŋ ɓìcèm lɛ ɓyɛɛ gherɛn Bɛ̀ll ɓi ki kì nyi mɛ̀wog."
ROM.16.27,"Bɛ̀ll ànɛ à rì ŋwaà ɗyomzɛ̀n cɛ̀ncii, a teɗ rìkem fìɗyàɓ fikɔ̀ɔ̀ lɛ Yeesus Kiris. Ààmɛ̀n."
